OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity
48725,9/28/2023,162,AT-10735,62,Online,Debit Card,2,7
48726,9/28/2023,206,BS-11590,80,Online,Credit Card,4,1
48727,9/28/2023,187,JW-15955,34,In-store,Mobile Payment,5,8
48728,9/28/2023,29,CS-11860,16,Online,Mobile Payment,2,4
48729,9/29/2023,208,LC-16870,30,Online,Mobile Payment,4,4
48730,9/29/2023,209,AJ-10945,59,Online,Mobile Payment,4,1
48731,9/29/2023,109,MA-17560,76,In-store,Mobile Payment,1,9
48732,9/29/2023,174,KC-6255,21,In-store,Cash,2,2
48733,9/29/2023,153,DK-3150,71,Online,Mobile Payment,2,8
48734,9/29/2023,156,FM-4380,31,Online,Debit Card,7,4
48735,9/29/2023,178,BP-1050,13,Online,Debit Card,6,4
48736,9/29/2023,138,DS-3030,53,Online,Debit Card,5,5
48737,9/29/2023,210,GZ-4470,20,Online,Cash,7,8
48738,9/29/2023,90,SM-10320,94,Online,Cash,4,8
48739,9/29/2023,172,RD-9930,77,Online,Cash,4,2
48740,9/29/2023,166,LS-6945,40,Online,Cash,2,9
48741,9/29/2023,107,TS-21370,49,In-store,Debit Card,4,8
48742,9/29/2023,34,JM-15580,70,In-store,Credit Card,6,6
48743,9/29/2023,66,TG-21640,5,In-store,Cash,6,5
48744,9/29/2023,105,DL-12925,91,In-store,Mobile Payment,5,2
48745,9/29/2023,205,JJ-15445,40,In-store,Cash,2,5
48746,9/29/2023,213,PO-19195,50,Online,Credit Card,1,3
48747,9/29/2023,134,DP-13000,10,In-store,Debit Card,7,5
48748,9/29/2023,183,AS-10225,56,In-store,Debit Card,7,8
48749,9/29/2023,121,JM-15865,50,Online,Mobile Payment,1,5
48750,9/29/2023,11,KM-16225,62,In-store,Debit Card,2,8
48751,9/29/2023,88,KN-16390,98,Online,Mobile Payment,6,5
48752,9/29/2023,206,CS-11860,90,Online,Cash,3,6
48753,9/29/2023,151,TZ-21580,47,In-store,Cash,5,4
48754,9/29/2023,49,SH-19975,14,In-store,Cash,5,9
48755,9/29/2023,95,CS-12400,50,In-store,Debit Card,1,7
48756,9/29/2023,127,BP-11050,22,In-store,Credit Card,2,3
48757,9/29/2023,83,DW-13585,78,In-store,Credit Card,4,5
48758,9/29/2023,30,CS-12490,47,In-store,Cash,5,5
48759,9/29/2023,22,SP-20920,47,In-store,Cash,5,1
48760,9/29/2023,7,PJ-19015,76,In-store,Debit Card,1,8
48761,9/29/2023,52,MG-8145,8,In-store,Credit Card,7,4
48762,9/29/2023,117,DJ-3630,58,In-store,Debit Card,1,5
48763,9/29/2023,46,CS-1860,18,In-store,Credit Card,5,4
48764,9/29/2023,127,AA-375,96,Online,Mobile Payment,4,2
48765,9/29/2023,79,JL-5235,15,In-store,Mobile Payment,5,4
48766,9/29/2023,154,JM-6195,24,Online,Mobile Payment,5,8
48767,9/29/2023,15,SC-10305,22,In-store,Mobile Payment,2,7
48768,9/29/2023,198,DG-3300,98,In-store,Debit Card,6,9
48769,9/29/2023,169,BF-975,32,In-store,Debit Card,3,7
48770,9/29/2023,132,KT-6465,62,Online,Debit Card,2,1
48771,9/29/2023,202,FM-14215,53,Online,Credit Card,5,1
48772,9/29/2023,135,EM-14065,73,Online,Credit Card,2,3
48773,9/29/2023,44,AR-10405,31,Online,Credit Card,7,3
48774,9/29/2023,116,MM-17920,59,Online,Credit Card,4,1
48775,9/29/2023,223,DV-13045,100,Online,Debit Card,4,2
48776,9/29/2023,10,MY-17380,56,In-store,Debit Card,7,2
48777,9/29/2023,29,AB-10255,77,In-store,Cash,4,3
48778,9/29/2023,50,TB-21280,13,Online,Debit Card,6,2
48779,9/29/2023,106,LA-16780,42,In-store,Cash,7,6
48780,9/29/2023,160,AF-10870,91,In-store,Debit Card,5,6
48781,9/29/2023,13,PO-18850,62,Online,Mobile Payment,2,1
48782,9/29/2023,193,CA-12055,70,Online,Mobile Payment,6,2
48783,9/29/2023,9,GB-14530,50,In-store,Cash,1,1
48784,9/29/2023,99,AA-10315,78,In-store,Cash,4,7
48785,9/29/2023,31,TM-21010,87,In-store,Credit Card,4,5
48786,9/29/2023,14,SV-20785,96,In-store,Mobile Payment,4,2
48787,9/29/2023,5,DK-13375,91,In-store,Credit Card,5,7
48788,9/29/2023,148,MZ-17335,30,In-store,Credit Card,4,3
48789,9/29/2023,145,EB-14170,58,In-store,Credit Card,1,6
48790,9/29/2023,213,MV-17485,51,Online,Credit Card,4,3
48791,9/29/2023,9,AW-10930,40,In-store,Mobile Payment,2,6
48792,9/29/2023,23,CB-12025,50,In-store,Mobile Payment,1,3
48793,9/29/2023,23,MS-7365,49,Online,Cash,4,5
48794,9/29/2023,69,HM-4980,79,In-store,Debit Card,5,3
48795,9/29/2023,109,BP-1230,80,Online,Cash,4,2
48796,9/29/2023,134,CY-2745,94,Online,Debit Card,4,6
48797,9/29/2023,22,EM-4065,33,Online,Cash,4,4
48798,9/29/2023,137,JE-5745,33,Online,Credit Card,4,5
48799,9/29/2023,70,CR-2730,41,Online,Mobile Payment,4,2
48800,9/29/2023,135,BD-1320,69,In-store,Mobile Payment,6,8
48801,9/29/2023,76,AA-645,98,Online,Credit Card,6,3
48802,9/29/2023,97,DM-3015,99,Online,Cash,4,4
48803,9/29/2023,10,CM-2385,13,Online,Mobile Payment,6,5
48804,9/29/2023,175,AJ-960,90,In-store,Cash,3,4
48805,9/29/2023,123,CD-11980,67,In-store,Debit Card,4,2
48806,9/29/2023,48,RH-19495,18,In-store,Cash,5,4
48807,9/29/2023,32,PM-18940,8,Online,Debit Card,7,4
48808,9/29/2023,134,GK-14620,41,Online,Mobile Payment,4,2
48809,9/29/2023,108,CC-12670,26,In-store,Credit Card,3,8
48810,9/29/2023,6,JO-15280,30,In-store,Mobile Payment,4,1
48811,9/29/2023,181,MZ-17515,50,In-store,Debit Card,1,3
48812,9/29/2023,141,TH-21235,41,In-store,Credit Card,4,6
48813,9/29/2023,156,VW-21775,5,Online,Cash,6,4
48814,9/29/2023,188,KD-16495,59,Online,Cash,4,8
48815,9/29/2023,79,HG-14845,89,In-store,Debit Card,4,3
48816,9/29/2023,39,KM-16660,44,Online,Debit Card,3,9
48817,9/29/2023,162,SS-20410,49,Online,Cash,4,8
48818,9/29/2023,7,JS-15595,88,Online,Cash,6,2
48819,9/29/2023,9,SP-20620,9,Online,Debit Card,2,7
48820,9/29/2023,5,SA-20830,84,In-store,Debit Card,6,7
48821,9/29/2023,53,HM-14980,9,Online,Cash,2,8
48822,9/29/2023,56,SF-20200,41,Online,Cash,4,4
48823,9/29/2023,157,AD-180,16,Online,Mobile Payment,2,5
48824,9/29/2023,131,SP-10650,89,In-store,Cash,4,8
48825,9/29/2023,34,TB-11355,2,In-store,Credit Card,3,1
48826,9/29/2023,98,RE-9450,51,In-store,Debit Card,4,5
48827,9/29/2023,118,GM-4440,67,Online,Cash,4,3
48828,9/29/2023,157,GK-14620,50,Online,Cash,1,6
48829,9/29/2023,123,DD-13570,19,Online,Credit Card,5,9
48830,9/29/2023,88,RK-19300,31,In-store,Credit Card,7,9
48831,9/29/2023,198,AW-10840,49,Online,Cash,4,4
48832,9/29/2023,25,DS-13180,50,In-store,Debit Card,1,3
48833,9/29/2023,174,SS-20875,79,In-store,Mobile Payment,5,1
48834,9/29/2023,138,TS-21160,86,Online,Mobile Payment,5,4
48835,9/29/2023,136,MC-17590,61,In-store,Debit Card,5,1
48836,9/29/2023,71,CA-11965,8,Online,Mobile Payment,7,7
48837,9/29/2023,169,LB-16795,72,In-store,Credit Card,5,9
48838,9/29/2023,163,KL-16645,51,Online,Debit Card,4,5
48839,9/29/2023,8,AS-10285,62,Online,Mobile Payment,2,1
48840,9/29/2023,204,MA-17560,2,Online,Credit Card,3,9
48841,9/29/2023,110,FG-4260,5,Online,Debit Card,6,5
48842,9/29/2023,44,JH-5430,16,Online,Debit Card,2,2
48843,9/29/2023,192,AP-720,31,In-store,Mobile Payment,7,7
48844,9/29/2023,100,DO-3435,67,Online,Cash,4,9
48845,9/29/2023,221,AJ-780,70,Online,Mobile Payment,6,1
48846,9/29/2023,57,BB-1545,98,In-store,Debit Card,6,8
48847,9/29/2023,30,MM-8055,77,In-store,Cash,4,9
48848,9/29/2023,39,JM-5580,80,In-store,Mobile Payment,4,6
48849,9/29/2023,198,BP-1185,50,In-store,Debit Card,1,9
48850,9/29/2023,219,SH-10395,80,Online,Credit Card,4,6
48851,9/29/2023,5,VM-11685,13,Online,Mobile Payment,6,6
48852,9/29/2023,137,SS-20410,96,In-store,Debit Card,4,3
48853,9/29/2023,108,PO-19195,37,Online,Mobile Payment,4,6
48854,9/29/2023,60,SS-20875,72,Online,Cash,5,8
48855,9/29/2023,106,AC-10450,82,In-store,Debit Card,4,4
48856,9/29/2023,74,TH-21550,97,In-store,Cash,5,3
48857,9/29/2023,40,LS-16945,91,In-store,Mobile Payment,5,9
48858,9/29/2023,37,JK-16120,87,In-store,Debit Card,4,4
48859,9/29/2023,124,TC-21535,8,In-store,Cash,7,9
48860,9/29/2023,124,JK-15730,94,In-store,Cash,4,7
48861,9/29/2023,158,TM-21010,64,Online,Mobile Payment,3,7
48862,9/29/2023,176,AS-10090,58,In-store,Mobile Payment,1,7
48863,9/29/2023,119,SV-20785,59,In-store,Cash,4,2
48864,9/29/2023,152,MY-18295,46,Online,Credit Card,3,5
48865,9/29/2023,130,CC-12475,15,Online,Cash,5,2
48866,9/29/2023,109,JB-16045,48,In-store,Cash,7,3
48867,9/29/2023,223,BB-11545,15,In-store,Credit Card,5,2
48868,9/29/2023,173,CC-12370,97,Online,Debit Card,5,8
48869,9/29/2023,72,EB-14110,82,In-store,Debit Card,4,4
48870,9/29/2023,78,VT-11700,47,In-store,Mobile Payment,5,8
48871,9/29/2023,60,RR-9525,75,Online,Debit Card,2,4
48872,9/29/2023,213,RS-9420,96,Online,Debit Card,4,9
48873,9/29/2023,178,JO-5145,49,Online,Cash,4,9
48874,9/29/2023,96,RM-9750,96,Online,Credit Card,4,6
48875,9/29/2023,96,TT-21460,88,Online,Credit Card,6,9
48876,9/29/2023,195,BP-11290,50,Online,Debit Card,1,3
48877,9/29/2023,217,AH-10210,43,In-store,Cash,6,7
48878,9/29/2023,81,MO-17500,73,In-store,Credit Card,2,9
48879,9/29/2023,200,SC-20845,64,In-store,Debit Card,3,8
48880,9/29/2023,163,NP-18670,75,Online,Mobile Payment,2,3
48881,9/29/2023,127,KB-16600,99,Online,Mobile Payment,4,2
48882,9/29/2023,209,CM-12385,42,Online,Mobile Payment,7,1
48883,9/29/2023,86,RP-19270,53,Online,Debit Card,5,8
48884,9/29/2023,121,PF-19165,49,Online,Credit Card,4,3
48885,9/29/2023,101,DC-12850,28,Online,Debit Card,7,7
48886,9/29/2023,144,CK-12595,57,Online,Mobile Payment,5,4
48887,9/29/2023,149,GM-14455,90,In-store,Debit Card,3,1
48888,9/30/2023,83,BF-10975,86,Online,Credit Card,5,6
48889,9/30/2023,82,SC-20725,14,Online,Mobile Payment,5,4
48890,9/30/2023,55,AH-10690,83,Online,Mobile Payment,3,7
48891,9/30/2023,121,HG-14845,56,In-store,Credit Card,7,9
48892,9/30/2023,78,DC-12850,90,In-store,Cash,3,7
48893,9/30/2023,104,HM-14860,86,Online,Credit Card,5,1
48894,9/30/2023,104,RP-19390,75,In-store,Debit Card,2,8
48895,9/30/2023,106,MA-17995,74,In-store,Mobile Payment,6,7
48896,9/30/2023,62,CC-12670,13,Online,Mobile Payment,6,1
48897,9/30/2023,28,EA-14035,91,In-store,Cash,5,8
48898,9/30/2023,199,AT-10435,78,Online,Cash,4,3
48899,9/30/2023,74,MW-8220,26,In-store,Cash,3,6
48900,9/30/2023,19,SF-10065,63,In-store,Debit Card,7,4
48901,9/30/2023,157,ML-8040,50,Online,Debit Card,1,9
48902,9/30/2023,105,RR-9525,36,In-store,Debit Card,4,2
48903,9/30/2023,220,EB-3870,61,In-store,Credit Card,5,8
48904,9/30/2023,124,EB-4110,10,In-store,Debit Card,7,1
48905,9/30/2023,140,SC-10305,5,Online,Debit Card,6,3
48906,9/30/2023,23,SC-10680,13,Online,Mobile Payment,6,6
48907,9/30/2023,59,SC-10770,15,Online,Cash,5,7
48908,9/30/2023,9,KT-16465,47,Online,Mobile Payment,5,6
48909,9/30/2023,166,HF-14995,69,Online,Mobile Payment,6,9
48910,9/30/2023,85,IM-15055,53,Online,Mobile Payment,5,3
48911,9/30/2023,4,SC-20770,69,Online,Cash,6,4
48912,9/30/2023,163,EH-13945,97,In-store,Credit Card,5,4
48913,9/30/2023,97,NP-18325,74,In-store,Cash,6,4
48914,9/30/2023,167,HG-14965,10,In-store,Debit Card,7,9
48915,9/30/2023,21,TS-21340,75,In-store,Credit Card,2,8
48916,9/30/2023,118,SS-20875,66,Online,Debit Card,2,4
48917,9/30/2023,201,MH-17440,100,Online,Cash,4,5
48918,9/30/2023,174,SG-20080,85,Online,Mobile Payment,2,3
48919,9/30/2023,14,JM-16195,52,In-store,Cash,4,8
48920,9/30/2023,97,CS-11950,98,Online,Mobile Payment,6,5
48921,9/30/2023,169,BS-1380,58,Online,Debit Card,1,5
48922,9/30/2023,204,CK-2325,43,Online,Credit Card,6,7
48923,9/30/2023,190,DV-3045,47,In-store,Credit Card,5,3
48924,9/30/2023,75,ND-8460,52,Online,Debit Card,4,1
48925,9/30/2023,99,BP-1185,67,In-store,Mobile Payment,4,3
48926,9/30/2023,222,JM-5250,41,In-store,Cash,4,4
48927,9/30/2023,31,TA-11385,64,In-store,Cash,3,7
48928,9/30/2023,145,RH-9510,31,In-store,Mobile Payment,7,4
48929,9/30/2023,54,LC-6960,74,Online,Debit Card,6,3
48930,9/30/2023,194,KH-6690,50,Online,Credit Card,1,7
48931,9/30/2023,120,CK-12325,50,In-store,Cash,1,4
48932,9/30/2023,178,KH-16630,64,In-store,Mobile Payment,3,1
48933,9/30/2023,221,JH-15910,47,Online,Credit Card,5,5
48934,9/30/2023,27,DK-13225,57,In-store,Credit Card,5,6
48935,9/30/2023,87,TD-20995,5,Online,Mobile Payment,6,5
48936,9/30/2023,27,TS-21370,67,Online,Credit Card,4,3
48937,9/30/2023,201,CS-12250,69,Online,Cash,6,7
48938,9/30/2023,64,KD-16270,100,In-store,Mobile Payment,4,8
48939,9/30/2023,142,JS-15940,11,Online,Cash,3,1
48940,9/30/2023,144,ED-13885,41,Online,Debit Card,4,5
48941,9/30/2023,203,FM-14290,80,In-store,Cash,4,7
48942,9/30/2023,95,RS-19765,45,In-store,Debit Card,4,7
48943,9/30/2023,24,MS-7530,28,In-store,Mobile Payment,7,6
48944,9/30/2023,13,HJ-4875,43,In-store,Credit Card,6,1
48945,9/30/2023,219,CM-1830,23,Online,Debit Card,4,8
48946,9/30/2023,19,DK-13375,87,In-store,Cash,4,5
48947,9/30/2023,45,MC-17605,95,Online,Cash,6,4
48948,9/30/2023,56,ML-17410,13,In-store,Cash,6,6
48949,9/30/2023,150,JW-15220,36,In-store,Mobile Payment,4,2
48950,9/30/2023,46,CK-12595,18,Online,Debit Card,5,1
48951,9/30/2023,30,TS-21610,62,Online,Cash,2,9
48952,9/30/2023,196,VM-21685,53,Online,Mobile Payment,5,2
48953,9/30/2023,96,KN-16450,8,Online,Credit Card,7,1
48954,9/30/2023,28,MC-17635,84,In-store,Mobile Payment,6,9
48955,9/30/2023,104,ZC-21910,5,In-store,Debit Card,6,7
48956,9/30/2023,176,DB-12970,50,In-store,Cash,1,6
48957,9/30/2023,114,TB-21250,91,Online,Cash,5,3
48958,9/30/2023,21,JC-5775,76,Online,Credit Card,1,3
48959,9/30/2023,91,ME-17320,44,Online,Credit Card,3,4
48960,9/30/2023,143,DR-12940,23,Online,Mobile Payment,4,6
48961,9/30/2023,120,DO-13435,76,Online,Mobile Payment,1,8
48962,9/30/2023,67,CA-11965,41,In-store,Debit Card,4,4
48963,9/30/2023,124,TS-21340,26,Online,Credit Card,3,7
48964,9/30/2023,49,JM-16195,78,Online,Credit Card,4,4
48965,9/30/2023,5,LC-16930,15,In-store,Credit Card,5,3
48966,9/30/2023,78,EB-13870,75,In-store,Cash,2,8
48967,9/30/2023,67,ZC-21910,31,Online,Credit Card,7,4
48968,9/30/2023,60,KH-16360,37,In-store,Cash,4,4
48969,9/30/2023,135,KB-16600,50,Online,Debit Card,1,7
48970,9/30/2023,188,TB-11520,22,In-store,Mobile Payment,2,2
48971,9/30/2023,169,LS-7230,67,Online,Mobile Payment,4,6
48972,9/30/2023,190,JK-6120,21,In-store,Credit Card,2,1
48973,9/30/2023,161,AS-225,53,Online,Mobile Payment,5,9
48974,9/30/2023,62,NG-8430,59,Online,Credit Card,4,4
48975,9/30/2023,182,MP-7965,66,Online,Credit Card,2,3
48976,9/30/2023,209,SV-20935,50,Online,Credit Card,1,3
48977,10/1/2023,136,MH-18115,37,Online,Cash,4,8
48978,10/1/2023,86,GK-14620,49,Online,Credit Card,4,2
48979,10/1/2023,78,AZ-10750,50,In-store,Mobile Payment,1,2
48980,10/1/2023,16,EJ-13720,13,Online,Debit Card,6,9
48981,10/1/2023,189,MV-17485,86,Online,Credit Card,5,9
48982,10/1/2023,166,RE-19450,77,Online,Credit Card,4,2
48983,10/1/2023,211,MT-18070,50,Online,Mobile Payment,1,8
48984,10/1/2023,54,LT-17110,36,Online,Credit Card,4,2
48985,10/1/2023,118,TP-21415,40,Online,Debit Card,2,1
48986,10/1/2023,203,DK-12835,42,Online,Credit Card,7,8
48987,10/1/2023,42,KL-16645,43,Online,Credit Card,6,5
48988,10/1/2023,21,HA-14905,43,In-store,Credit Card,6,4
48989,10/1/2023,145,PM-8940,50,In-store,Credit Card,1,2
48990,10/1/2023,23,LS-7230,37,Online,Mobile Payment,4,3
48991,10/1/2023,154,AA-645,91,In-store,Debit Card,5,4
48992,10/1/2023,145,LW-6990,47,In-store,Credit Card,5,7
48993,10/1/2023,84,AS-225,94,In-store,Credit Card,4,3
48994,10/1/2023,121,JR-5700,61,In-store,Mobile Payment,5,5
48995,10/1/2023,157,CR-2730,36,Online,Credit Card,4,7
48996,10/1/2023,208,BG-11695,52,In-store,Cash,4,7
48997,10/1/2023,18,MM-17920,57,In-store,Mobile Payment,5,8
48998,10/1/2023,93,JF-15355,77,In-store,Cash,4,5
48999,10/1/2023,193,JE-15610,94,In-store,Credit Card,4,4
49000,10/1/2023,47,BP-11185,76,In-store,Credit Card,1,1
49001,10/1/2023,2,CC-12610,49,Online,Credit Card,4,8
49002,10/1/2023,219,ND-18370,78,Online,Mobile Payment,4,6
49003,10/1/2023,158,PG-18820,86,In-store,Cash,5,3
49004,10/2/2023,80,EM-3825,93,Online,Cash,6,1
49005,10/2/2023,206,CS-1845,7,Online,Debit Card,1,1
49006,10/2/2023,111,MF-17665,19,Online,Mobile Payment,4,8
49007,10/2/2023,185,BW-1200,9,In-store,Credit Card,6,1
49008,10/2/2023,137,MP-18175,63,Online,Credit Card,6,9
49009,10/2/2023,39,DK-13225,58,In-store,Cash,7,9
49010,10/2/2023,195,MT-18070,66,In-store,Credit Card,2,1
49011,10/2/2023,230,SW-10245,65,In-store,Cash,4,5
49012,10/2/2023,75,JD-16060,46,In-store,Debit Card,5,9
49013,10/2/2023,152,HJ-4875,71,In-store,Mobile Payment,6,2
49014,10/2/2023,175,EM-14065,30,Online,Mobile Payment,2,8
49015,10/2/2023,108,CC-12100,47,Online,Mobile Payment,2,3
49016,10/2/2023,164,AB-255,64,Online,Cash,6,7
49017,10/2/2023,216,GH-4665,99,Online,Debit Card,3,3
49018,10/2/2023,43,EB-3840,41,Online,Credit Card,2,1
49019,10/2/2023,149,AF-870,91,In-store,Cash,3,2
49020,10/2/2023,68,HZ-14950,97,Online,Cash,3,4
49021,10/2/2023,187,JR-6210,77,Online,Cash,5,9
49022,10/2/2023,19,CD-2280,98,Online,Mobile Payment,6,9
49023,10/2/2023,181,BS-11380,69,Online,Credit Card,4,3
49024,10/2/2023,188,SV-10785,32,Online,Cash,5,5
49025,10/2/2023,163,EM-14140,57,Online,Cash,6,1
49026,10/2/2023,207,JM-15655,9,In-store,Mobile Payment,6,8
49027,10/2/2023,91,TM-21010,93,Online,Mobile Payment,5,6
49028,10/2/2023,69,SC-10575,26,Online,Debit Card,3,4
49029,10/2/2023,171,LB-6795,31,In-store,Cash,4,5
49030,10/2/2023,183,TB-21190,100,In-store,Mobile Payment,5,4
49031,10/2/2023,7,MG-18145,13,Online,Debit Card,7,6
49032,10/2/2023,130,DB-3660,87,In-store,Debit Card,2,8
49033,10/2/2023,205,AC-10450,81,Online,Cash,6,1
49034,10/2/2023,225,RD-19720,95,In-store,Debit Card,5,7
49035,10/2/2023,10,GA-14725,24,In-store,Debit Card,6,4
49036,10/2/2023,8,TC-11475,51,In-store,Credit Card,7,8
49037,10/2/2023,16,BD-1560,68,Online,Debit Card,1,3
49038,10/2/2023,61,SC-10260,6,Online,Cash,2,8
49039,10/2/2023,189,PS-18760,48,In-store,Cash,7,2
49040,10/2/2023,64,AT-435,77,Online,Mobile Payment,2,6
49041,10/2/2023,146,AG-10675,84,In-store,Mobile Payment,4,7
49042,10/2/2023,59,LC-7140,26,Online,Debit Card,3,8
49043,10/2/2023,194,AJ-10780,78,Online,Cash,2,5
49044,10/2/2023,123,JG-15310,89,Online,Cash,6,3
49045,10/2/2023,48,SC-10680,59,In-store,Debit Card,5,2
49046,10/2/2023,114,KN-6390,37,In-store,Credit Card,6,1
49047,10/2/2023,27,ML-7410,15,Online,Mobile Payment,5,4
49048,10/2/2023,81,DB-13615,70,Online,Credit Card,3,1
49049,10/2/2023,121,SS-20410,79,In-store,Credit Card,3,1
49050,10/2/2023,133,CM-12715,49,In-store,Debit Card,4,1
49051,10/2/2023,176,AG-765,43,In-store,Cash,4,9
49052,10/2/2023,57,JK-16090,71,In-store,Mobile Payment,6,9
49053,10/2/2023,49,BF-11275,59,In-store,Credit Card,6,3
49054,10/2/2023,71,TS-11430,48,Online,Credit Card,1,1
49055,10/2/2023,230,CR-12820,98,Online,Debit Card,4,4
49056,10/2/2023,115,RA-9915,39,Online,Mobile Payment,5,1
49057,10/2/2023,59,JH-5985,38,In-store,Debit Card,5,6
49058,10/2/2023,160,EM-4140,62,In-store,Mobile Payment,3,9
49059,10/2/2023,155,LW-17215,80,In-store,Debit Card,3,5
49060,10/2/2023,148,DS-3030,41,In-store,Mobile Payment,5,7
49061,10/2/2023,94,CJ-1875,93,In-store,Credit Card,3,1
49062,10/2/2023,159,SF-20200,62,Online,Mobile Payment,1,9
49063,10/2/2023,51,DN-3690,16,Online,Credit Card,7,5
49064,10/2/2023,126,GB-4530,14,Online,Debit Card,5,5
49065,10/2/2023,28,BH-1710,72,Online,Debit Card,2,9
49066,10/2/2023,178,LC-17140,90,Online,Credit Card,6,1
49067,10/2/2023,157,AF-10885,32,In-store,Debit Card,6,5
49068,10/2/2023,160,TS-11205,1,In-store,Credit Card,7,6
49069,10/2/2023,229,IM-15055,78,Online,Debit Card,1,2
49070,10/2/2023,121,RM-9675,43,Online,Credit Card,4,4
49071,10/2/2023,110,DK-3150,89,Online,Cash,6,2
49072,10/2/2023,214,KD-6495,51,In-store,Credit Card,2,2
49073,10/2/2023,111,ST-10530,92,Online,Cash,3,9
49074,10/2/2023,98,AG-10300,55,Online,Credit Card,7,4
49075,10/2/2023,136,JE-5475,53,Online,Mobile Payment,7,5
49076,10/2/2023,209,DE-13255,66,In-store,Debit Card,4,8
49077,10/2/2023,210,SR-10425,81,Online,Debit Card,5,5
49078,10/2/2023,38,TS-11370,64,In-store,Mobile Payment,2,4
49079,10/2/2023,54,MC-7845,58,In-store,Debit Card,7,6
49080,10/2/2023,109,SG-20470,24,Online,Debit Card,4,6
49081,10/2/2023,59,TB-21595,30,In-store,Credit Card,2,3
49082,10/2/2023,84,MC-7275,87,In-store,Debit Card,1,1
49083,10/2/2023,77,JL-5175,32,In-store,Mobile Payment,3,7
49084,10/2/2023,192,JF-15490,13,In-store,Cash,6,6
49085,10/2/2023,138,JG-5310,86,In-store,Credit Card,4,3
49086,10/2/2023,114,MT-7815,6,In-store,Debit Card,6,4
49087,10/2/2023,212,TT-21070,1,In-store,Credit Card,5,9
49088,10/2/2023,148,BM-1575,63,In-store,Mobile Payment,7,9
49089,10/2/2023,120,SS-20140,81,Online,Debit Card,6,4
49090,10/2/2023,203,VP-11760,84,Online,Cash,2,6
49091,10/2/2023,2,DB-13120,42,In-store,Debit Card,1,6
49092,10/2/2023,192,EJ-13720,46,Online,Mobile Payment,3,9
49093,10/2/2023,204,AR-405,36,In-store,Credit Card,1,4
49094,10/2/2023,58,AR-510,42,Online,Credit Card,5,7
49095,10/2/2023,193,LP-7095,52,In-store,Debit Card,2,4
49096,10/2/2023,148,RH-9555,98,In-store,Debit Card,5,1
49097,10/2/2023,52,AO-810,57,In-store,Credit Card,3,7
49098,10/2/2023,131,OT-8730,96,In-store,Debit Card,2,7
49099,10/2/2023,50,ML-17410,7,In-store,Cash,3,8
49100,10/2/2023,203,MC-7635,20,In-store,Cash,3,9
49101,10/2/2023,77,JM-16195,42,In-store,Credit Card,7,7
49102,10/2/2023,202,DJ-3630,9,In-store,Credit Card,5,6
49103,10/2/2023,222,DC-12850,38,Online,Credit Card,4,1
49104,10/2/2023,174,VB-21745,31,Online,Mobile Payment,1,2
49105,10/2/2023,125,DB-3120,66,In-store,Mobile Payment,4,5
49106,10/2/2023,27,JM-15250,32,In-store,Mobile Payment,6,2
49107,10/2/2023,131,ME-18010,76,Online,Cash,1,9
49108,10/2/2023,100,MS-7365,22,In-store,Cash,5,1
49109,10/2/2023,108,BD-11560,31,In-store,Mobile Payment,1,8
49110,10/2/2023,153,LR-7035,100,Online,Mobile Payment,2,2
49111,10/2/2023,75,BF-11215,78,In-store,Debit Card,7,2
49112,10/2/2023,6,JE-6165,44,Online,Mobile Payment,1,7
49113,10/2/2023,23,KD-16345,63,In-store,Credit Card,2,9
49114,10/2/2023,224,BP-11290,55,In-store,Credit Card,1,3
49115,10/2/2023,18,RC-9960,35,Online,Mobile Payment,5,5
49116,10/2/2023,16,DG-13300,77,In-store,Credit Card,4,2
49117,10/2/2023,46,KM-6660,54,In-store,Debit Card,5,4
49118,10/2/2023,91,PC-8745,52,In-store,Cash,5,5
49119,10/2/2023,77,LC-16960,67,Online,Credit Card,2,6
49120,10/2/2023,133,SN-10710,41,In-store,Credit Card,4,4
49121,10/2/2023,98,JE-5610,71,In-store,Credit Card,2,1
49122,10/2/2023,17,AO-10810,35,Online,Debit Card,7,7
49123,10/2/2023,2,MG-7650,88,In-store,Debit Card,4,5
49124,10/2/2023,67,MK-18160,55,Online,Cash,6,7
49125,10/2/2023,59,MN-17935,36,Online,Credit Card,2,9
49126,10/2/2023,39,VS-11820,97,Online,Mobile Payment,5,1
49127,10/2/2023,149,CK-12595,45,Online,Debit Card,7,3
49128,10/2/2023,157,AC-420,62,In-store,Mobile Payment,1,4
49129,10/2/2023,172,CJ-1875,66,In-store,Credit Card,6,7
49130,10/2/2023,85,TC-11535,10,Online,Credit Card,7,4
49131,10/2/2023,90,BD-1770,23,In-store,Cash,7,6
49132,10/2/2023,3,LH-16900,28,Online,Mobile Payment,2,7
49133,10/2/2023,186,CJ-11875,57,Online,Debit Card,2,8
49134,10/2/2023,212,AC-450,99,Online,Cash,5,4
49135,10/2/2023,94,AS-630,96,Online,Mobile Payment,2,1
49136,10/2/2023,34,NG-18430,22,Online,Debit Card,3,8
49137,10/2/2023,221,LW-6990,70,In-store,Cash,4,4
49138,10/2/2023,26,JF-15295,93,Online,Mobile Payment,6,5
49139,10/2/2023,154,KB-16315,60,In-store,Debit Card,2,2
49140,10/2/2023,102,DM-2955,54,In-store,Debit Card,4,6
